8478971,2021,Connor Ingram,NSH,G,all,2,7143.0,5.73,6.0,116.0,4.25,4.0,13.84,18.0,62.09,64.0,2.11,3.0,33.33,26.0,24.91,26.0,5.46,58.0,21.0,5.0,1.71,2.57,1.45,1.0,3.0,2.0,32.0,0.0,0.0
8478971,2021,Connor Ingram,NSH,G,5on5,2,5203.0,3.33,5.0,85.0,2.77,3.0,10.74,12.0,43.94,45.0,1.56,3.0,23.83,20.0,17.93,18.0,3.26,48.0,9.0,3.0,1.31,1.11,0.92,1.0,2.0,2.0,25.0,0.0,0.0
8478971,2021,Connor Ingram,NSH,G,4on5,2,718.0,2.02,1.0,24.0,1.19,1.0,2.34,3.0,12.81,12.0,0.07,0.0,7.21,6.0,3.86,4.0,1.85,5.0,10.0,2.0,0.25,1.24,0.53,0.0,1.0,0.0,7.0,0.0,0.0
8478971,2021,Connor Ingram,NSH,G,5on4,2,910.0,0.28,0.0,4.0,0.1,0.0,0.32,1.0,3.1,4.0,0.43,0.0,0.85,0.0,2.35,3.0,0.28,2.0,2.0,0.0,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473541,2021,Jonathan Bernier,NJD,G,other,10,835.0,2.71,5.0,36.0,1.14,0.0,2.9,3.0,16.77,18.0,0.21,1.0,9.6,8.0,6.09,5.0,2.65,13.0,8.0,2.0,0.47,1.0,1.23,1.0,2.0,2.0,13.0,0.0,0.0
8473541,2021,Jonathan Bernier,NJD,G,all,10,30606.0,24.82,26.0,477.0,17.31,17.0,59.14,70.0,259.02,264.0,8.23,11.0,144.61,104.0,107.71,136.0,24.18,263.0,76.0,23.0,7.32,8.92,8.58,7.0,8.0,11.0,115.0,0.0,0.0
8473541,2021,Jonathan Bernier,NJD,G,5on5,10,24432.0,15.88,15.0,357.0,12.49,14.0,46.39,60.0,193.8,193.0,7.01,9.0,108.37,77.0,80.63,99.0,15.46,204.0,50.0,16.0,5.43,5.8,4.65,3.0,5.0,7.0,87.0,0.0,0.0
8473541,2021,Jonathan Bernier,NJD,G,4on5,10,2868.0,4.67,5.0,62.0,2.85,3.0,7.48,6.0,33.34,37.0,0.26,0.0,20.69,15.0,11.16,17.0,4.52,32.0,12.0,4.0,0.94,1.39,2.35,3.0,0.0,2.0,14.0,0.0,0.0
8473541,2021,Jonathan Bernier,NJD,G,5on4,10,2471.0,1.09,1.0,14.0,0.46,0.0,1.21,0.0,9.63,11.0,0.72,1.0,3.05,1.0,6.94,11.0,1.09,8.0,4.0,1.0,0.26,0.47,0.35,0.0,1.0,0.0,1.0,0.0,0.0
8477968,2021,Alex Nedeljkovic,DET,G,other,55,4330.0,18.15,14.0,138.0,6.5,8.0,15.16,20.0,86.06,86.0,1.72,1.0,42.81,34.0,27.57,32.0,16.44,50.0,35.0,28.0,2.1,4.61,11.44,0.0,5.0,9.0,25.0,0.0,0.0
8477968,2021,Alex Nedeljkovic,DET,G,all,55,181920.0,160.39,168.0,2912.0,117.9,106.0,360.86,391.0,1635.23,1702.0,45.27,48.0,898.87,711.0,649.06,815.0,154.18,1573.0,514.0,152.0,47.61,62.97,49.82,59.0,57.0,52.0,673.0,2.0,1.0
8477968,2021,Alex Nedeljkovic,DET,G,5on5,55,151846.0,116.61,121.0,2382.0,91.79,87.0,301.86,330.0,1323.59,1379.0,36.51,39.0,734.07,573.0,532.74,666.0,113.11,1310.0,414.0,95.0,39.48,50.7,26.42,49.0,43.0,29.0,563.0,2.0,1.0
8477968,2021,Alex Nedeljkovic,DET,G,4on5,55,12905.0,21.03,24.0,327.0,17.16,10.0,37.22,38.0,180.46,182.0,1.12,1.0,106.67,95.0,58.11,78.0,20.05,171.0,51.0,24.0,4.71,5.85,10.47,8.0,5.0,11.0,81.0,0.0,0.0
8477968,2021,Alex Nedeljkovic,DET,G,5on4,55,12839.0,4.1,7.0,57.0,2.14,1.0,5.86,3.0,40.42,50.0,5.62,7.0,13.36,8.0,28.3,36.0,4.09,39.0,11.0,5.0,1.21,1.4,1.49,2.0,2.0,3.0,2.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,other,32,2600.0,5.29,5.0,77.0,3.28,4.0,9.26,7.0,45.93,47.0,0.89,0.0,24.18,18.0,18.45,27.0,5.11,36.0,21.0,5.0,1.3,2.46,1.54,1.0,3.0,1.0,15.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,all,32,109150.0,95.38,107.0,1862.0,70.08,78.0,233.63,235.0,1021.82,1034.0,28.27,23.0,568.0,429.0,419.64,530.0,91.71,1019.0,301.0,100.0,30.8,35.7,28.88,33.0,48.0,26.0,442.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,5on5,32,90123.0,72.45,79.0,1539.0,55.64,63.0,197.35,198.0,834.56,829.0,22.79,21.0,466.97,349.0,344.51,438.0,69.65,857.0,236.0,71.0,25.63,28.16,18.66,27.0,36.0,16.0,375.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,4on5,32,7827.0,15.04,19.0,203.0,9.67,11.0,23.02,27.0,112.18,126.0,0.74,0.0,67.8,57.0,35.87,38.0,14.36,97.0,38.0,20.0,3.11,4.38,7.55,4.0,8.0,7.0,48.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,5on4,32,8600.0,2.45,3.0,42.0,1.42,0.0,3.89,3.0,28.26,31.0,3.84,2.0,8.77,5.0,20.47,27.0,2.44,29.0,5.0,4.0,0.77,0.55,1.13,1.0,0.0,2.0,4.0,0.0,0.0
8471695,2021,Tuukka Rask,BOS,G,other,4,509.0,1.21,0.0,17.0,0.78,1.0,1.45,2.0,7.82,9.0,0.1,0.0,5.16,5.0,2.09,3.0,1.14,4.0,5.0,2.0,0.07,0.66,0.48,0.0,0.0,0.0,6.0,0.0,0.0
8471695,2021,Tuukka Rask,BOS,G,all,4,11781.0,9.56,14.0,164.0,6.53,3.0,19.4,12.0,92.95,90.0,3.23,4.0,48.49,41.0,37.28,50.0,9.42,86.0,26.0,12.0,1.8,3.4,4.36,3.0,5.0,6.0,40.0,2.0,1.0
